9	9	4.774647e+00
9	181	4.719884e+00
9	831	4.687249e+00
9	259	4.674713e+00
10	56	5.786415e+00
10	187	5.493042e+00
10	172	5.299589e+00
10	427	5.248556e+00
10	211	5.175916e+00
10	197	5.145057e+00
10	357	5.123680e+00
10	318	5.071657e+00
10	234	4.985612e+00
10	173	4.974658e+00
11	678	6.574754e+00
11	181	6.309488e+00
11	50	6.012015e+00
11	127	5.934117e+00
11	174	5.666898e+00
11	64	5.632807e+00
11	1	5.622929e+00
11	243	5.616752e+00
11	294	5.560278e+00
11	515	5.513123e+00
12	50	7.014993e+00
12	100	6.966794e+00
12	678	6.818802e+00
12	181	6.810430e+00
12	98	6.661401e+00
12	56	6.500555e+00
12	173	6.386160e+00
12	79	6.299605e+00
12	210	6.216148e+00
12	1	6.149650e+00
13	259	5.714493e+00
13	181	5.584744e+00
13	191	5.232083e+00
13	135	5.084953e+00
13	474	4.944207e+00
13	216	4.918472e+00
13	245	4.883069e+00
13	176	4.855351e+00
13	475	4.811556e+00
13	358	4.809710e+00
14	678	6.026908e+00
14	50	5.874339e+00
14	56	5.646454e+00
14	259	5.429835e+00
14	1	5.350773e+00
14	476	5.196353e+00
14	258	5.190917e+00
14	172	5.178687e+00
14	64	5.159764e+00
14	318	5.159450e+00
15	258	7.230039e+00
15	288	6.983479e+00
15	294	6.978942e+00
15	313	6.843996e+00
15	243	6.824434e+00
15	302	6.750034e+00
15	245	6.675027e+00
15	259	6.402318e+00
15	321	6.368417e+00
15	100	6.326594e+00
16	98	6.719014e+00
16	56	6.571879e+00
16	678	6.567774e+00
16	50	6.408777e+00
16	181	6.327213e+00
16	100	6.260288e+00
16	173	6.237385e+00
16	204	5.957848e+00
16	210	5.939989e+00
16	135	5.893211e+00
17	678	8.061561e+00
17	258	7.944046e+00
17	300	7.854579e+00
17	286	7.806867e+00
17	288	7.654079e+00
17	313	7.306569e+00
17	50	7.301209e+00
17	181	7.298527e+00
17	302	7.270011e+00
17	748	7.231075e+00
18	511	5.389747e+00
18	197	5.359888e+00
18	318	5.019741e+00
18	678	5.012258e+00
18	12	5.007962e+00
18	173	4.896652e+00
18	216	4.867373e+00
18	657	4.785430e+00
18	484	4.774099e+00
18	204	4.773615e+00
19	678	7.262917e+00
19	259	6.757727e+00
19	100	6.662382e+00
19	286	6.615135e+00
19	260	6.593993e+00
19	127	6.535474e+00
19	243	6.456320e+00
19	50	6.398582e+00
19	300	6.344794e+00
19	289	6.320451e+00
20	678	7.851750e+00
20	181	7.701217e+00
20	100	7.603591e+00
20	127	7.501520e+00
20	7	7.253286e+00
20	56	6.983995e+00
20	173	6.899269e+00
20	237	6.882097e+00
20	12	6.786894e+00
20	260	6.776231e+00
21	678	6.106172e+00
21	288	5.849767e+00
21	117	5.377785e+00
21	181	5.348464e+00
21	748	5.331226e+00
21	237	5.257787e+00
21	276	5.247115e+00
21	9	5.241723e+00
21	302	5.234310e+00
21	475	5.233699e+00
22	98	6.834846e+00
22	56	6.542601e+00
22	173	6.328182e+00
22	22	6.311195e+00
22	50	6.299513e+00
22	183	6.293845e+00
22	678	6.226114e+00
22	100	5.963026e+00
22	64	5.955269e+00
22	12	5.940453e+00
23	678	6.594317e+00
23	127	6.308835e+00
23	50	6.284195e+00
23	259	6.018931e+00
23	64	6.007546e+00
23	22	5.952066e+00
23	318	5.903221e+00
23	12	5.877316e+00
23	172	5.828921e+00
23	260	5.761197e+00
24	678	7.228159e+00
24	50	7.024124e+00
24	181	6.895978e+00
24	243	6.631376e+00
24	259	6.546192e+00
24	121	6.365586e+00
24	98	6.361588e+00
24	174	6.331129e+00
24	515	6.330281e+00
24	1	6.318427e+00
25	173	6.441467e+00
25	678	6.421639e+00
25	172	6.413534e+00
25	181	6.399066e+00
25	64	6.334706e+00
25	56	6.219138e+00
25	22	6.212737e+00
25	12	6.119771e+00
25	210	6.112086e+00
25	194	6.096787e+00
26	294	7.687895e+00
26	243	7.526213e+00
26	181	7.350443e+00
26	302	7.302338e+00
26	289	7.301000e+00
26	245	7.181220e+00
26	327	7.092021e+00
26	259	7.064739e+00
26	321	7.018460e+00
26	260	6.980828e+00
27	678	7.596763e+00
27	258	7.286961e+00
27	294	7.246542e+00
27	323	7.045066e+00
27	243	7.017914e+00
27	300	6.999753e+00
27	100	6.885300e+00
27	259	6.871387e+00
27	302	6.841726e+00
27	235	6.753428e+00
28	260	6.894442e+00
28	174	6.826086e+00
28	181	6.703860e+00
28	127	6.610512e+00
28	172	6.565844e+00
28	1	6.387784e+00
28	22	6.273550e+00
28	194	6.168182e+00
28	12	6.142480e+00
28	318	6.113368e+00
29	258	6.754798e+00
29	286	6.714231e+00
29	243	6.420904e+00
29	313	6.370538e+00
29	289	6.324508e+00
29	245	6.231556e+00
29	288	6.179426e+00
29	301	6.053854e+00
29	323	6.053376e+00
29	322	6.012166e+00
30	678	7.629269e+00
30	181	7.025998e+00
30	127	7.009991e+00
30	300	6.995996e+00
30	269	6.932302e+00
30	243	6.891075e+00
30	100	6.872019e+00
30	288	6.719511e+00
30	313	6.691129e+00
30	476	6.627292e+00
31	272	4.280837e+00
31	269	4.011707e+00
31	301	3.933163e+00
31	313	3.783022e+00
31	258	3.764272e+00
31	286	3.749210e+00
31	307	3.581522e+00
31	259	3.424697e+00
31	135	3.409030e+00
31	264	3.402476e+00
32	678	7.959340e+00
32	243	7.655680e+00
32	258	7.652247e+00
32	300	7.649942e+00
32	100	7.599155e+00
32	237	7.359834e+00
32	286	7.354567e+00
32	748	7.264032e+00
32	1	7.220157e+00
32	15	7.128674e+00
33	302	7.359355e+00
33	286	7.187467e+00
33	294	7.180343e+00
33	328	7.138527e+00
33	243	7.061254e+00
33	289	7.047292e+00
33	748	7.015089e+00
33	321	7.008731e+00
33	259	6.773796e+00
33	269	6.729376e+00
34	258	7.174328e+00
34	302	7.056546e+00
34	313	7.022984e+00
34	300	6.735437e+00
34	269	6.717448e+00
34	268	6.678397e+00
34	289	6.649378e+00
34	259	6.601935e+00
34	319	6.599783e+00
34	243	6.524945e+00
35	288	7.180630e+00
35	286	7.029448e+00
35	258	7.014076e+00
35	294	6.873545e+00
35	268	6.766306e+00
35	245	6.741198e+00
35	302	6.727695e+00
35	323	6.655899e+00
35	313	6.568824e+00
35	289	6.488788e+00
36	286	6.531532e+00
36	303	6.518388e+00
36	302	6.410045e+00
36	340	6.361709e+00
36	300	6.302015e+00
36	272	6.254724e+00
36	245	6.177944e+00
36	258	6.133946e+00
36	333	6.054810e+00
36	242	6.004967e+00
37	678	6.990317e+00
37	181	6.654233e+00
37	100	6.640969e+00
37	1	6.506112e+00
37	243	6.438663e+00
37	9	6.338015e+00
37	258	6.044859e+00
37	294	5.968066e+00
37	476	5.926366e+00
37	98	5.902963e+00
38	181	5.944411e+00
38	100	5.845655e+00
38	50	5.788144e+00
38	7	5.641353e+00
38	9	5.537273e+00
38	121	5.505144e+00
38	358	5.280675e+00
38	117	5.280194e+00
38	546	5.271064e+00
38	173	5.267758e+00
39	313	7.603268e+00
39	286	7.479156e+00
39	328	7.412671e+00
39	245	7.307250e+00
39	243	7.272843e+00
39	326	7.183793e+00
39	678	7.086703e+00
39	323	7.011779e+00
39	289	6.995669e+00
39	340	6.906688e+00
40	313	7.135836e+00
40	748	7.068084e+00
40	288	6.967860e+00
40	321	6.748620e+00
40	678	6.741715e+00
40	301	6.708741e+00
40	289	6.702558e+00
40	307	6.646007e+00
40	323	6.476971e+00
40	326	6.448658e+00
41	172	6.204865e+00
41	64	6.133657e+00
41	127	6.065402e+00
41	474	6.043095e+00
41	50	6.021449e+00
41	480	5.984093e+00
41	678	5.877373e+00
41	259	5.869058e+00
41	12	5.850352e+00
41	357	5.753059e+00
42	22	6.747094e+00
42	678	6.686336e+00
42	56	6.602167e+00
42	127	6.385865e+00
42	100	6.271495e+00
42	260	6.208734e+00
42	89	6.179580e+00
42	7	6.145314e+00
42	243	6.091563e+00
42	144	5.926006e+00
43	678	7.040271e+00
43	181	6.869318e+00
43	100	6.868750e+00
43	174	6.274323e+00
43	259	6.256428e+00
43	260	6.215093e+00
43	243	6.210239e+00
43	7	6.137702e+00
43	476	6.124618e+00
43	515	6.023154e+00
44	127	6.928865e+00
44	79	6.739791e+00
44	7	6.717077e+00
44	12	6.584768e+00
44	210	6.498341e+00
44	243	6.476438e+00
44	191	6.414864e+00
44	259	6.403900e+00
44	234	6.398994e+00
44	237	6.339937e+00
45	678	7.856753e+00
45	127	7.120299e+00
45	50	7.120292e+00
45	258	7.119132e+00
45	15	7.056371e+00
45	9	7.019960e+00
45	294	6.945764e+00
45	300	6.912952e+00
45	124	6.910825e+00
45	117	6.791555e+00
46	302	7.158108e+00
46	258	6.894952e+00
46	678	6.892616e+00
46	323	6.784869e+00
46	268	6.697457e+00
46	270	6.578000e+00
46	289	6.575838e+00
46	319	6.564442e+00
46	264	6.561667e+00
46	301	6.519020e+00
47	313	7.521156e+00
47	300	7.501982e+00
47	269	7.489915e+00
47	270	7.300413e+00
47	294	7.086283e+00
47	748	6.940187e+00
47	288	6.837174e+00
47	319	6.829351e+00
47	315	6.829287e+00
47	678	6.798165e+00
48	678	5.817113e+00
48	127	5.751140e+00
48	12	5.636441e+00
48	173	5.627459e+00
48	69	5.542830e+00
48	180	5.418349e+00
48	135	5.392067e+00
48	181	5.346107e+00
48	197	5.311080e+00
48	79	5.300758e+00
49	678	5.131377e+00
49	181	4.843382e+00
49	243	4.776668e+00
49	276	4.766765e+00
49	237	4.698899e+00
49	260	4.678502e+00
49	546	4.665687e+00
49	127	4.636776e+00
49	288	4.588939e+00
49	742	4.581006e+00
50	300	6.178934e+00
50	748	5.968301e+00
50	678	5.823947e+00
50	323	5.647182e+00
50	258	5.594961e+00
50	294	5.475468e+00
50	289	5.463470e+00
50	237	5.433362e+00
50	15	5.424184e+00
50	879	5.423383e+00
51	22	7.227419e+00
51	174	7.223923e+00
51	127	7.149985e+00
51	678	7.025179e+00
51	98	6.982486e+00
51	243	6.912249e+00
51	56	6.814866e+00
51	79	6.788430e+00
51	12	6.547324e+00
51	89	6.543836e+00
52	678	7.338522e+00
52	9	6.848870e+00
52	181	6.840735e+00
52	50	6.790503e+00
52	127	6.755011e+00
52	243	6.733913e+00
52	476	6.717785e+00
52	286	6.681827e+00
52	14	6.612740e+00
52	124	6.539456e+00
53	678	8.105146e+00
53	181	7.484416e+00
53	1	7.350010e+00
53	127	7.343550e+00
53	243	7.178598e+00
53	476	7.090830e+00
53	294	7.079569e+00
53	117	7.052241e+00
53	300	6.965927e+00
53	237	6.881182e+00
54	678	8.395776e+00
54	288	7.864121e+00
54	300	7.844336e+00
54	294	7.786448e+00
54	243	7.784896e+00
54	286	7.740747e+00
54	245	7.452374e+00
54	50	7.418483e+00
54	476	7.391429e+00
54	260	7.386639e+00
55	678	8.274830e+00
55	181	8.069878e+00
55	50	7.886441e+00
55	243	7.737480e+00
55	127	7.717215e+00
55	1	7.440034e+00
55	100	7.376112e+00
55	98	7.293556e+00
55	183	7.148130e+00
55	79	7.140712e+00
56	50	6.448484e+00
56	127	6.281573e+00
56	172	6.276583e+00
56	100	6.174793e+00
56	7	5.948336e+00
56	12	5.628024e+00
56	69	5.611866e+00
56	423	5.571792e+00
56	195	5.564579e+00
56	260	5.493938e+00
57	50	7.411643e+00
57	127	7.170988e+00
57	286	6.866639e+00
57	9	6.860041e+00
57	235	6.854127e+00
57	288	6.848764e+00
57	260	6.813130e+00
57	29	6.775334e+00
57	300	6.757334e+00
57	15	6.746276e+00
58	678	6.936612e+00
58	181	6.834899e+00
58	243	6.277091e+00
58	258	6.231693e+00
58	259	6.169095e+00
58	515	6.147696e+00
58	22	6.075118e+00
58	260	6.012478e+00
58	79	6.004379e+00
58	9	5.987775e+00
59	174	5.548221e+00
59	678	5.485937e+00
59	173	5.176723e+00
59	22	5.043217e+00
59	259	4.994967e+00
59	260	4.924205e+00
59	7	4.826858e+00
59	195	4.796783e+00
59	1	4.785016e+00
59	176	4.739348e+00
60	483	4.868332e+00
60	174	4.762418e+00
60	187	4.105084e+00
60	180	4.086737e+00
60	427	3.997090e+00
60	604	3.995437e+00
60	260	3.981567e+00
60	318	3.981124e+00
60	657	3.944451e+00
60	191	3.943326e+00
61	302	6.845341e+00
61	313	6.837276e+00
61	300	6.724864e+00
61	288	6.693117e+00
61	286	6.672577e+00
61	243	6.480714e+00
61	272	6.266173e+00
61	289	6.247767e+00
61	294	6.199001e+00
61	245	6.186101e+00
62	678	6.845939e+00
62	127	6.195813e+00
62	260	6.115207e+00
62	172	6.071705e+00
62	22	5.901170e+00
62	515	5.798759e+00
62	79	5.778580e+00
62	259	5.774060e+00
62	69	5.660070e+00
62	476	5.645581e+00
63	258	7.195638e+00
63	288	6.785331e+00
63	313	6.687597e+00
63	245	6.660679e+00
63	326	6.518639e+00
63	243	6.368928e+00
63	476	6.281264e+00
63	319	6.248378e+00
63	292	6.237512e+00
63	9	6.235513e+00
64	678	6.665763e+00
64	357	6.015089e+00
64	204	5.944166e+00
64	29	5.943591e+00
64	260	5.905094e+00
64	183	5.895088e+00
64	176	5.850018e+00
64	259	5.845787e+00
64	7	5.839406e+00
64	474	5.834138e+00
65	181	6.368754e+00
65	127	6.325745e+00
65	515	6.141276e+00
65	174	6.048684e+00
65	678	6.012407e+00
65	172	5.933189e+00
65	259	5.796264e+00
65	260	5.757768e+00
65	194	5.719254e+00
65	79	5.715609e+00
66	678	7.940335e+00
66	100	7.803602e+00
66	50	7.350327e+00
66	260	7.221644e+00
66	243	7.217223e+00
66	288	7.182403e+00
66	476	7.044693e+00
66	276	6.836637e+00
66	118	6.761750e+00
66	286	6.753793e+00
67	678	6.797533e+00
67	181	6.579378e+00
67	294	6.483985e+00
67	300	6.433838e+00
67	243	6.404426e+00
67	288	6.355083e+00
67	237	6.334319e+00
67	121	6.311809e+00
67	258	6.270870e+00
67	50	6.156744e+00
68	678	8.587816e+00
68	100	8.170898e+00
68	243	8.096876e+00
68	294	8.029273e+00
68	300	7.993215e+00
68	237	7.792976e+00
68	1	7.790543e+00
68	50	7.726234e+00
68	476	7.591148e+00
68	748	7.497100e+00
69	678	6.730215e+00
69	286	6.400303e+00
69	259	6.194723e+00
69	127	5.960783e+00
69	325	5.749160e+00
69	243	5.712842e+00
69	323	5.686072e+00
69	475	5.681894e+00
69	285	5.659154e+00
69	319	5.554685e+00
70	174	6.968815e+00
70	98	6.737215e+00
70	56	6.710997e+00
70	127	6.608787e+00
70	22	6.549021e+00
70	64	6.542561e+00
70	1	6.535675e+00
70	100	6.402005e+00
70	243	6.365382e+00
70	235	6.206208e+00
71	678	6.466787e+00
71	243	6.341000e+00
71	260	6.137293e+00
71	127	6.102800e+00
71	546	6.036251e+00
71	235	6.032905e+00
71	258	5.970544e+00
71	1	5.949168e+00
71	96	5.852923e+00
71	173	5.839685e+00
72	174	6.208159e+00
72	172	5.973544e+00
72	56	5.894507e+00
72	678	5.848893e+00
72	173	5.727938e+00
72	22	5.607540e+00
72	135	5.468850e+00
72	260	5.431356e+00
72	496	5.367133e+00
72	483	5.360510e+00
73	174	7.192812e+00
73	98	7.005847e+00
73	678	6.924158e+00
73	50	6.824825e+00
73	172	6.734117e+00
73	173	6.700406e+00
73	56	6.592094e+00
73	100	6.565756e+00
73	79	6.556666e+00
73	185	6.537272e+00
74	678	8.140183e+00
74	286	8.137165e+00
74	288	7.982767e+00
74	269	7.709607e+00
74	243	7.687440e+00
74	748	7.670386e+00
74	328	7.667665e+00
74	289	7.575037e+00
74	259	7.538577e+00
74	321	7.411571e+00
75	50	7.218938e+00
75	288	7.166234e+00
75	181	7.084266e+00
75	258	7.073908e+00
75	127	6.995522e+00
75	286	6.992093e+00
75	300	6.937144e+00
75	260	6.810402e+00
75	7	6.773389e+00
75	243	6.587944e+00
76	678	5.791016e+00
76	243	5.224384e+00
76	50	5.196698e+00
76	259	5.161560e+00
76	235	5.004211e+00
76	181	4.957007e+00
76	100	4.939296e+00
76	546	4.930172e+00
76	294	4.897585e+00
76	1	4.876198e+00
77	678	7.594497e+00
77	12	7.072814e+00
77	194	6.993759e+00
77	64	6.989357e+00
77	357	6.949238e+00
77	173	6.936168e+00
77	22	6.808735e+00
77	260	6.756017e+00
77	258	6.689020e+00
77	243	6.639657e+00
78	678	7.378162e+00
78	181	7.022699e+00
78	258	6.986004e+00
78	243	6.807527e+00
78	286	6.747195e+00
78	300	6.725905e+00
78	50	6.713354e+00
78	313	6.674933e+00
78	476	6.648970e+00
78	100	6.638109e+00
79	678	6.703373e+00
79	300	6.649119e+00
79	302	6.587502e+00
79	313	6.453496e+00
79	328	6.404808e+00
79	294	6.323839e+00
79	9	6.294728e+00
79	269	6.286944e+00
79	245	6.253265e+00
79	321	6.230399e+00
80	678	5.965255e+00
80	174	5.633443e+00
80	474	5.604570e+00
80	181	5.559153e+00
80	50	5.512889e+00
80	187	5.461105e+00
80	172	5.450379e+00
80	134	5.430313e+00
80	286	5.430301e+00
80	480	5.418215e+00
81	678	8.102357e+00
81	181	7.834308e+00
81	50	7.603721e+00
81	243	7.431577e+00
81	294	7.249396e+00
81	258	7.150683e+00
81	127	7.150047e+00
81	117	7.089675e+00
81	9	6.980596e+00
81	546	6.908950e+00
82	678	6.621566e+00
82	174	6.409267e+00
82	98	6.148176e+00
82	172	6.066177e+00
82	173	5.860703e+00
82	12	5.762372e+00
82	243	5.714113e+00
82	191	5.709048e+00
82	258	5.666473e+00
82	259	5.658648e+00
83	678	6.553617e+00
83	100	6.217680e+00
83	243	6.172849e+00
83	127	6.150651e+00
83	172	6.092274e+00
83	7	5.993427e+00
83	98	5.988400e+00
83	9	5.922752e+00
83	173	5.910968e+00
83	237	5.901988e+00
84	678	6.550905e+00
84	181	6.386003e+00
84	50	6.231410e+00
84	260	6.087515e+00
84	127	6.058402e+00
84	243	5.973847e+00
84	174	5.821576e+00
84	172	5.672933e+00
84	56	5.660526e+00
84	288	5.628686e+00
85	678	5.227429e+00
85	172	5.219638e+00
85	64	5.146707e+00
85	194	5.121085e+00
85	173	5.047371e+00
85	22	4.916454e+00
85	69	4.904059e+00
85	183	4.746941e+00
85	259	4.729740e+00
85	185	4.723397e+00
86	319	6.889172e+00
86	302	6.848068e+00
86	306	6.754029e+00
86	268	6.574655e+00
86	315	6.485268e+00
86	313	6.411356e+00
86	294	6.343482e+00
86	289	6.262999e+00
86	340	6.159158e+00
86	333	6.145415e+00
87	50	5.627483e+00
87	678	5.572054e+00
87	172	5.524077e+00
87	98	5.364457e+00
87	100	5.247829e+00
87	56	5.243646e+00
87	173	5.242738e+00
87	260	5.222390e+00
87	515	5.038706e+00
87	69	5.010453e+00
88	258	6.400004e+00
88	288	6.220292e+00
88	268	6.168526e+00
88	323	6.147973e+00
88	272	5.992126e+00
88	327	5.980244e+00
88	748	5.974632e+00
88	307	5.899471e+00
88	328	5.894235e+00
88	294	5.858788e+00
89	678	6.421639e+00
89	100	5.763786e+00
89	258	5.755263e+00
89	127	5.714984e+00
89	286	5.674968e+00
89	294	5.610072e+00
89	300	5.482408e+00
89	546	5.436858e+00
89	275	5.426665e+00
89	288	5.391692e+00
90	56	4.833615e+00
90	511	4.816171e+00
90	98	4.789022e+00
90	64	4.755276e+00
90	179	4.540312e+00
90	50	4.439499e+00
90	678	4.405900e+00
90	172	4.394612e+00
90	173	4.391416e+00
90	168	4.356907e+00
91	678	7.168981e+00
91	174	7.031233e+00
91	100	6.725702e+00
91	56	6.598125e+00
91	12	6.594029e+00
91	258	6.575296e+00
91	173	6.573624e+00
91	22	6.522174e+00
91	259	6.465971e+00
91	243	6.464477e+00
92	127	6.315102e+00
92	243	6.192467e+00
92	56	6.115068e+00
92	259	5.937879e+00
92	405	5.881577e+00
92	546	5.773978e+00
92	742	5.753454e+00
92	9	5.713431e+00
92	358	5.683769e+00
92	15	5.653453e+00
93	678	8.480413e+00
93	100	7.864139e+00
93	181	7.683992e+00
93	127	7.648000e+00
93	258	7.643418e+00
93	286	7.642681e+00
93	50	7.642195e+00
93	243	7.618975e+00
93	294	7.582035e+00
93	288	7.436345e+00
94	678	5.715743e+00
94	100	5.401536e+00
94	174	5.385913e+00
94	172	5.308998e+00
94	96	4.975768e+00
94	121	4.973108e+00
94	318	4.917939e+00
94	243	4.907318e+00
94	237	4.899202e+00
94	260	4.881724e+00
95	181	6.132699e+00
95	56	6.043104e+00
95	50	5.947437e+00
95	678	5.856903e+00
95	127	5.698673e+00
95	194	5.573562e+00
95	191	5.546380e+00
95	12	5.540432e+00
95	318	5.527741e+00
95	216	5.520421e+00
96	678	7.387602e+00
96	100	6.804469e+00
96	135	6.711988e+00
96	318	6.659135e+00
96	260	6.651147e+00
96	243	6.626786e+00
96	168	6.610728e+00
96	480	6.593510e+00
96	259	6.587954e+00
96	22	6.587150e+00
97	98	6.147975e+00
97	173	6.073518e+00
97	181	5.900237e+00
97	56	5.887684e+00
97	64	5.884704e+00
97	183	5.875132e+00
97	678	5.866845e+00
97	127	5.797779e+00
97	22	5.728831e+00
97	210	5.717061e+00
98	259	6.281360e+00
98	98	6.042096e+00
98	678	5.769372e+00
98	174	5.749703e+00
98	22	5.683327e+00
98	427	5.677304e+00
98	79	5.643016e+00
98	258	5.557555e+00
98	318	5.495182e+00
98	243	5.494937e+00
99	678	8.428129e+00
99	243	7.613699e+00
99	181	7.455260e+00
99	100	7.392616e+00
99	50	7.249179e+00
99	286	7.245397e+00
99	260	7.164414e+00
99	476	7.137784e+00
99	323	7.118152e+00
99	289	7.060464e+00
100	302	6.203469e+00
100	748	5.950023e+00
100	242	5.761224e+00
100	259	5.722058e+00
100	340	5.654427e+00
100	301	5.547993e+00
100	333	5.544863e+00
100	327	5.505287e+00
100	321	5.496127e+00
100	311	5.423391e+00
